"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2022","Purdue",66.6017,263,65.7639,248,118.576,3,121.268,3,102.357,196,98.9815,100,22.2868,14
"2022","Purdue Fort Wayne",68.7639,136,68.2499,104,102.829,158,98.7113,260,99.9997,133,103.932,198,-5.22093,232
"2022","Quinnipiac",68.9796,120,68.6782,88,102.381,171,102.673,186,104.087,237,108.516,279,-5.8434,239
"2022","Radford",64.7624,334,64.0396,328,94.2041,321,95.3338,313,102.589,207,105.963,241,-10.6289,290
"2022","Rhode Island",67.9512,181,67.173,171,98.6888,253,99.3148,250,96.2866,48,96.276,52,3.03888,135
"2022","Rice",68.2294,169,67.4779,144,104.364,126,106.252,111,107.837,305,110.491,309,-4.23869,223
"2022","Richmond",67.501,207,66.8622,191,105.575,100,109.147,68,100.278,141,99.3221,104,9.8247,83
"2022","Rider",68.3107,167,66.7707,194,97.9287,262,98.9948,255,101.029,161,104.187,206,-5.19245,231
"2022","Robert Morris",67.5274,203,66.6095,201,100.726,203,98.5626,262,110.735,334,113.786,345,-15.2236,328
"2022","Rutgers",65.7294,298,64.9327,289,102.697,161,106.375,107,99.4951,118,95.5103,43,10.8645,74
"2022","Sacramento St.",66.1491,277,64.1386,322,97.3264,275,95.4356,310,107.224,286,108.915,283,-13.4799,316
"2022","Sacred Heart",68.5858,145,67.2891,159,103.313,148,101.435,206,110.189,329,115.711,352,-14.2762,321
"2022","Saint Joseph's",68.5121,152,67.8603,120,97.9012,264,100.46,225,100.136,138,100.063,119,0.396909,163
"2022","Saint Louis",68.8018,135,67.7476,125,107.536,55,109.885,60,97.6002,74,97.6918,72,12.1935,64
"2022","Saint Mary's",65.5835,304,63.4924,338,106.095,82,109.765,63,93.3164,22,89.9567,9,19.8087,16
"2022","Saint Peter's",67.0262,241,65.9622,242,98.7557,249,98.7507,259,92.3289,12,94.4754,34,4.27529,118
"2022","Sam Houston St.",65.9258,286,64.7134,299,99.1155,240,101.096,216,96.9233,61,98.4521,88,2.64368,140
"2022","Samford",69.2781,101,68.9562,71,105.092,110,105.206,134,106.85,279,106.256,246,-1.04955,184
"2022","San Diego",66.9424,246,65.4862,262,94.5381,313,96.8082,291,101.754,177,101.207,137,-4.3988,225
"2022","San Diego St.",65.2321,319,65.2845,268,99.3087,235,104.1,157,87.9036,1,85.9491,2,18.1513,22
"2022","San Francisco",70.641,59,68.6781,89,107.272,61,110.755,45,94.4226,29,92.3869,19,18.3681,21
"2022","San Jose St.",65.8011,294,65.3362,266,94.6428,312,99.5466,246,111.197,339,109.417,294,-9.87021,280
"2022","Santa Clara",71.2831,43,70.7263,24,109.104,38,113.448,26,100.758,151,101.688,146,11.7603,68
"2022","Seattle",71.947,30,70.3987,32,101.921,178,100.151,236,93.5511,24,97.0278,65,3.12356,134
"2022","Seton Hall",68.6462,141,67.2583,162,103.686,140,108.486,75,96.4278,51,93.5194,26,14.9669,35
"2022","Siena",67.2387,225,66.2117,222,97.3935,273,97.9123,274,101.966,185,104.48,209,-6.56769,248
"2022","SIU Edwardsville",69.6929,88,68.3724,101,95.062,307,94.4503,325,102.798,211,105.561,229,-11.1105,296
"2022","SMU",69.3439,96,68.0127,114,106.94,65,110.062,55,96.6916,55,96.6988,59,13.3636,54
"2022","South Alabama",66.8855,249,66.4523,212,102.849,157,103.823,164,96.8362,59,101.122,136,2.70049,139
"2022","South Carolina",72.1003,26,70.433,31,96.175,290,101.687,200,98.064,84,94.1496,32,7.53711,97
"2022","South Carolina St.",73.3309,9,69.9471,42,94.1961,322,93.37,334,100.171,140,105.958,239,-12.588,308
"2022","South Dakota",67.2683,223,65.5602,257,108.662,43,104.839,142,106.967,281,107.326,263,-2.48703,201
"2022","South Dakota St.",71.5227,37,69.4015,59,119.382,1,116.763,12,103.747,228,105.32,220,11.4431,71
"2022","South Florida",65.8246,293,64.9021,290,87.1151,355,91.0198,350,98.5993,97,97.903,76,-6.88321,250
"2022","Southeast Missouri St.",72.4306,21,71.6862,15,103.935,133,104.546,146,107.645,298,110.557,311,-6.0108,240
"2022","Southeastern Louisiana",73.1575,11,70.5636,29,103.839,134,103.017,181,108.199,308,112.108,336,-9.09159,276
"2022","Southern",71.4491,39,69.8338,47,97.653,268,96.8026,292,95.3223,34,100.498,125,-3.6956,214
"2022","Southern Illinois",62.8183,354,62.0474,352,101.281,196,102.922,183,98.0289,81,98.8615,97,4.06097,120
"2022","Southern Miss",67.6276,201,66.9554,186,92.0843,341,94.2315,328,111.487,342,112.005,334,-17.7731,340
"2022","Southern Utah",70.0936,82,68.3833,99,107.351,59,106.157,112,102.525,204,106.296,249,-0.138798,170
"2022","St. Bonaventure",66.627,260,65.6389,255,104.924,117,108.233,81,99.226,108,98.8041,96,9.4289,88
"2022","St. Francis NY",67.7433,195,66.5223,203,96.5483,283,94.8621,321,104.32,246,109.177,290,-14.3147,322
"2022","St. Francis PA",68.319,165,67.2455,167,97.5437,271,95.2759,314,107.667,299,109.89,299,-14.6142,325
"2022","St. John's",74.2243,3,73.4371,1,106.342,79,110.203,53,99.3249,114,97.4074,69,12.7959,61
"2022","St. Thomas",66.9889,244,65.1649,274,108.63,44,107.06,96,116.902,357,119.081,357,-12.0208,302
"2022","Stanford",66.8121,255,65.6845,254,98.8237,247,105.451,130,102.443,200,99.0949,101,6.3566,103
"2022","Stephen F. Austin",70.6704,56,68.8676,76,102.538,165,103.026,179,96.3445,49,98.0848,81,4.94074,112
"2022","Stetson",66.633,259,65.6347,256,97.8832,265,96.6822,294,107.719,301,109.209,291,-12.5263,307
"2022","Stony Brook",68.4035,162,68.1201,111,105.524,102,104.134,156,107.418,290,111.136,324,-7.0019,252
"2022","Syracuse",68.4129,161,67.4633,145,110.791,26,115.094,16,107.816,304,104.565,211,10.529,76
"2022","Tarleton St.",64.5809,337,62.979,343,97.5046,272,99.9543,241,101.238,166,103.027,174,-3.07247,208
"2022","TCU",67.1278,234,65.8533,244,101.075,199,108.237,80,96.6274,54,93.3257,24,14.9114,38
"2022","Temple",67.1246,235,66.2126,221,98.6185,254,102.17,193,98.428,93,97.8683,75,4.30176,117
"2022","Tennessee",68.6808,138,67.1679,172,105.997,87,111.438,36,90.464,7,86.1978,3,25.2399,7
"2022","Tennessee Martin",70.2353,75,68.7712,82,95.1265,305,96.4939,300,106.572,275,108.844,281,-12.3504,306
"2022","Tennessee St.",69.0818,113,67.4235,148,99.2009,239,98.3711,266,101.826,182,106.698,253,-8.3271,266
"2022","Tennessee Tech",69.8746,84,69.2352,63,99.3129,234,100.158,235,105.352,261,107.887,273,-7.7294,256
"2022","Texas",64.188,343,63.0955,341,105.723,94,111.815,32,91.9048,8,91.4085,13,20.4067,15
"2022","Texas A&M",68.5902,144,66.634,200,103.502,144,109.079,70,96.8085,58,94.7205,37,14.3587,43
"2022","Texas A&M Corpus Chris",71.7318,32,68.9299,73,102.501,166,96.9763,287,98.6743,99,103.287,181,-6.31055,243
"2022","Texas Southern",69.3057,98,67.6682,128,99.3171,233,98.0835,270,94.3069,27,99.4087,107,-1.32518,188
"2022","Texas St.",64.939,330,63.6523,337,105.323,104,105.789,121,100.369,143,102.802,170,2.9867,137
"2022","Texas Tech",67.472,209,66.4546,211,104.973,114,109.702,65,88.3557,2,85.0606,1,24.6413,9
"2022","The Citadel",70.3998,70,70.3799,33,102.583,164,101.278,211,109.496,323,107.422,265,-6.14429,241
"2022","Toledo",70.232,76,68.7298,84,113.731,11,111.256,39,99.0483,105,101.927,149,9.32876,90
"2022","Towson",65.8451,290,64.448,317,110.617,27,110.047,57,96.9315,62,99.5445,110,10.5022,77
"2022","Troy",67.3647,218,66.7484,196,98.1137,258,99.0707,253,97.341,69,99.8701,116,-0.799346,180
"2022","Tulane",69.2956,99,67.8245,121,104.314,128,108.782,72,102.037,189,101.255,139,7.52693,99
"2022","Tulsa",67.3234,220,66.3779,215,100.113,212,103.772,166,103.86,230,104.051,202,-0.278869,173
"2022","UAB",70.1548,78,68.7876,81,111.84,19,112.489,28,95.4026,35,98.456,89,14.0335,46
"2022","UC Davis",67.8794,185,67.0264,180,99.4564,231,98.3766,265,98.2729,88,102.075,154,-3.69872,215
"2022","UC Irvine",65.0413,325,65.107,277,98.1804,257,99.7704,244,94.5037,30,96.1275,50,3.64293,128
"2022","UC Riverside",65.2891,317,65.2024,272,98.7526,250,100.825,220,97.1728,64,100.925,132,-0.100226,169
"2022","UC San Diego",67.9191,182,67.7678,123,100.222,210,102.018,196,105.403,263,109.552,295,-7.53349,255
"2022","UC Santa Barbara",65.7824,295,65.502,261,106.038,84,105.554,128,97.2587,67,101.999,153,3.55508,130
"2022","UCF",68.0564,175,67.292,158,102.117,174,106.558,106,99.6575,125,100.616,127,5.94174,106
"2022","UCLA",67.1833,230,65.5451,258,111.821,20,116.076,15,94.6157,31,91.2283,12,24.8475,8
"2022","UMass Lowell",67.5685,202,67.3305,154,99.2249,238,96.3239,302,99.5959,121,103.183,179,-6.85923,249
"2022","UMBC",68.4703,156,68.2098,107,106.45,75,103.999,160,106.173,270,110.144,304,-6.14507,242
"2022","UMKC",68.5278,151,67.2651,161,103.285,150,100.422,226,103.393,221,103.417,185,-2.99456,206
"2022","UNC Asheville",67.6559,200,66.4157,213,102.415,170,101.276,212,101.913,183,105.485,227,-4.20954,221
"2022","UNC Greensboro",63.0667,350,62.1215,349,100.964,201,100.401,227,101.794,179,100.769,130,-0.368288,174
"2022","UNC Wilmington",66.3025,272,65.2475,269,103.394,146,102.808,184,101.549,170,103.459,186,-0.651944,178
"2022","UNLV",66.5992,264,66.165,225,103.566,143,108.051,83,99.4704,117,98.5236,90,9.52718,86
"2022","USC",67.4471,214,66.0228,237,106.564,73,110.473,47,96.9625,63,96.0229,49,14.4496,42
"2022","USC Upstate",69.2919,100,68.2017,108,100.027,216,100.989,217,107.515,294,110.616,313,-9.62705,279
"2022","UT Arlington",65.9911,281,65.0589,281,94.4334,317,98.2928,267,101.121,162,102.085,155,-3.79223,217
"2022","UT Rio Grande Valley",72.8935,14,71.7038,13,97.2421,276,100.22,233,109.503,324,111.712,331,-11.4925,299
"2022","Utah",67.2067,229,66.0742,231,103.081,151,107.615,90,104.43,247,103.668,192,3.94676,121
"2022","Utah St.",67.1145,237,66.4654,210,106.737,70,110.57,46,97.4042,71,96.4052,54,14.1645,44
"2022","Utah Valley",67.4635,210,65.7183,251,101.292,195,103.017,180,95.748,40,98.3939,85,4.62314,116
"2022","UTEP",67.3495,219,66.4659,209,99.8947,219,100.843,218,99.312,111,100.485,122,0.358429,164
"2022","UTSA",68.989,119,68.5635,93,93.4793,332,94.6319,323,106.625,276,107.679,269,-13.0469,312
"2022","Valparaiso",65.4623,310,64.9869,286,101.547,186,103.081,175,105.247,257,105.348,222,-2.2671,197
"2022","Vanderbilt",69.159,110,67.775,122,101.346,193,106.767,103,97.3431,70,94.6633,36,12.1042,65
"2022","VCU",68.3284,164,68.2795,103,96.1116,293,100.013,239,89.7291,6,88.1473,4,11.8659,67
"2022","Vermont",65.1612,322,64.9533,288,114.506,8,110.775,44,92.9081,19,97.7083,74,13.0667,59
"2022","Villanova",64.1915,342,62.551,345,112.845,15,117.95,8,97.6798,75,93.8391,28,24.1106,11
"2022","Virginia",60.225,358,59.2084,357,103.991,130,106.996,98,100.059,137,97.1905,67,9.80592,84
"2022","Virginia Tech",63.4606,346,62.9059,344,111.1,23,114.269,18,98.0541,82,96.407,55,17.8622,23
"2022","VMI",68.8845,126,68.4182,98,110.273,31,110.812,43,110.2,330,110.338,305,0.473802,161
"2022","Wagner",67.9973,179,66.4002,214,105.759,93,102.157,194,94.1571,26,100.489,123,1.66808,152
"2022","Wake Forest",71.0192,47,70.0009,41,110.414,28,111.557,34,97.8886,79,96.6263,58,14.9302,37
"2022","Washington",70.4993,65,69.39,60,99.3947,232,104.28,153,101.69,174,98.8737,99,5.40585,107
"2022","Washington St.",67.3732,217,66.1129,228,106.007,86,108.284,78,96.3709,50,94.9833,39,13.3011,55
"2022","Weber St.",70.6292,60,69.4261,57,106.11,81,103.692,167,100.977,157,103.957,199,-0.264846,172
"2022","West Virginia",68.4924,155,67.9289,117,99.9533,218,108.045,84,100.639,146,96.9806,63,11.0645,73
"2022","Western Carolina",69.0232,117,68.1334,110,99.7163,222,99.1373,252,112.319,347,110.487,308,-11.3492,298
"2022","Western Illinois",72.2517,23,70.4428,30,105.839,91,101.433,207,105.701,269,106.905,255,-5.47208,236
"2022","Western Kentucky",70.2371,74,68.4701,96,105.569,101,106.821,101,100.865,155,101.936,150,4.88464,113
"2022","Western Michigan",66.1625,274,63.9292,331,97.1912,277,97.2293,284,113.693,351,112.097,335,-14.8675,327
"2022","Wichita St.",67.841,188,66.7703,195,99.6745,225,104.173,155,96.5669,53,96.1443,51,8.02885,96
"2022","William & Mary",69.4726,94,68.6663,91,89.4507,352,90.1113,353,107.171,285,108.017,277,-17.906,341
"2022","Winthrop",68.8324,132,68.2396,105,105.478,103,105.92,118,102.48,201,105.509,228,0.411894,162
"2022","Wisconsin",67.1476,232,66.4669,208,105.178,108,110.398,49,98.919,103,94.8139,38,15.5837,34
"2022","Wofford",64.81,333,64.1323,323,107.974,51,106.56,105,102.586,206,101.544,145,5.01629,111
"2022","Wright St.",69.1928,109,68.433,97,108.996,39,106.366,108,103.348,218,107.233,262,-0.866493,182
"2022","Wyoming",66.1084,279,66.0092,238,107.367,58,110.169,54,97.9249,80,97.0732,66,13.0959,58
"2022","Xavier",69.1484,111,68.1689,109,105.261,107,110.935,41,98.8826,102,98.0436,78,12.8915,60
"2022","Yale",70.2695,73,68.6815,86,101.727,182,101.473,203,98.5686,96,99.2391,103,2.23412,147
"2022","Youngstown St.",66.8052,256,66.1662,224,106.845,67,103.047,178,105.208,256,110.949,322,-7.90187,259
